,Unnamed: 0,id,x,y,date,R1dmed,R1dmean,R1error,R2error,sunrise,sunrise.hours,sunset,sunset.hours,diel,revisits,day,avg_distance
999,1000,Bertha,143.63613065678354,-38.486045187180096,5/12/2021 15:00,810.6641043,801.1951631,False,False,5/12/2021 5:55,9.080833333,5/12/2021 20:38,-5.641111111,day,1,05-Dec-2021,798.7280068509264
1000,1001,Bertha,143.6400376126634,-38.49255243238162,5/12/2021 16:00,4.0,5.723452964,False,False,5/12/2021 5:55,10.08083333,5/12/2021 20:38,-4.641111111,day,8,05-Dec-2021,36.6886699407525
1001,1002,Bertha,143.64084989369425,-38.4923809386429,5/12/2021 18:00,72.57382448,80.39240905,False,False,5/12/2021 5:55,-11.91916667,5/12/2021 20:38,-2.641111111,day,13,05-Dec-2021,6.039165518072036
1002,1003,Bertha,143.6408399022943,-38.49232710427574,5/12/2021 19:00,78.17346097,103.7237168,False,False,5/12/2021 5:55,-10.91916667,5/12/2021 20:38,-1.641111111,day,13,05-Dec-2021,8.767792537258487
1003,1004,Bertha,143.64052492885904,-38.492523419719966,5/12/2021 23:00,57.2,101.9538957,False,False,5/12/2021 5:55,-6.919166667,5/12/2021 20:38,2.358888889,night,27,05-Dec-2021,57.22047811052255
1004,1005,Bertha,143.63986905784373,-38.49252019424573,6/12/2021 0:00,6.419501538,141.6667148,False,False,6/12/2021 5:55,-5.917777778,6/12/2021 20:39,-20.65611111,night,7,06-Dec-2021,4.461556824813365
1005,1006,Bertha,143.63983667593246,-38.4926380541682,6/12/2021 3:00,12.94179277,159.4189905,False,False,6/12/2021 5:55,-2.917777778,6/12/2021 20:39,-17.65611111,night,7,06-Dec-2021,99.30260886374617
1006,1007,Bertha,143.6409153446931,-38.4923524319861,6/12/2021 4:00,90.47369784,198.3544524,False,False,6/12/2021 5:55,-1.917777778,6/12/2021 20:39,-16.65611111,night,13,06-Dec-2021,39.43495645933627
1007,1008,Bertha,143.6377715142565,-38.49375679985761,6/12/2021 12:00,195.1665955,286.6585224,False,False,6/12/2021 5:55,6.082222222,6/12/2021 20:39,-8.656111111,day,1,06-Dec-2021,18.455974042313798
1008,1009,Bertha,143.6389865225512,-38.49346812252157,6/12/2021 18:00,86.10580701,201.2968253,False,False,6/12/2021 5:55,-11.91777778,6/12/2021 20:39,-2.656111111,day,1,06-Dec-2021,2.4463508445756332
1009,1010,Bertha,143.6392388599022,-38.49347144282243,7/12/2021 3:00,153.1797637,213.3979932,False,False,7/12/2021 5:55,-2.916944444,7/12/2021 20:40,-17.67111111,night,1,07-Dec-2021,46.38784690622151
1010,1011,Bertha,143.64358136261296,-38.49769822317977,7/12/2021 16:00,63.38966793,412.2448851,False,False,7/12/2021 5:55,10.08305556,7/12/2021 20:40,-4.671111111,day,17,07-Dec-2021,63.30540750429608
1011,1012,Bertha,143.64477176030425,-38.496265776920666,7/12/2021 19:00,202.7205219,357.2261841,False,False,7/12/2021 5:55,-10.91694444,7/12/2021 20:40,-1.671111111,day,2,07-Dec-2021,39.79272763715287
1012,1013,Bertha,143.64271171345547,-38.49768182275539,8/12/2021 1:00,37.38034243,382.3096248,False,False,8/12/2021 5:55,-4.916666667,8/12/2021 20:41,-19.68527778,night,6,08-Dec-2021,10.162583864601329
1013,1014,Bertha,143.64297836469888,-38.49798214013353,8/12/2021 5:00,64.0,420.6913434,False,False,8/12/2021 5:55,-0.916666667,8/12/2021 20:41,-15.68527778,night,5,08-Dec-2021,3.5164341240917922
1014,1015,Bertha,143.64329179900955,-38.49739842464811,9/12/2021 1:00,132.4245068,371.6206775,False,False,9/12/2021 5:55,-4.917222222,9/12/2021 20:41,-19.69944444,night,14,09-Dec-2021,54.13971146622561
1015,1016,Bertha,143.64104870748835,-38.4923314029024,9/12/2021 12:00,30.61633551,226.0229806,False,False,9/12/2021 5:55,6.082777778,9/12/2021 20:41,-8.699444444,day,14,09-Dec-2021,1.0767600904550665
1016,1017,Bertha,143.64105296051397,-38.49232229697012,9/12/2021 13:00,1.0,222.047194,False,False,9/12/2021 5:55,7.082777778,9/12/2021 20:41,-7.699444444,day,14,09-Dec-2021,4.025144473332815
1017,1018,Bertha,143.64096427124593,-38.492342318075934,9/12/2021 15:00,7.665507159,225.5271638,False,False,9/12/2021 5:55,9.082777778,9/12/2021 20:41,-5.699444444,day,13,09-Dec-2021,1.1177507830026994
1018,1019,Bertha,143.64095215878197,-38.49232457144252,9/12/2021 17:00,1.0,157.6763337,False,False,9/12/2021 5:55,11.08277778,9/12/2021 20:41,-3.699444444,day,13,09-Dec-2021,5.785588540740631
1019,1020,Bertha,143.6410171219472,-38.49231409566906,9/12/2021 18:00,5.7,126.6101105,False,False,9/12/2021 5:55,-11.91722222,9/12/2021 20:41,-2.699444444,day,14,09-Dec-2021,47.3911937778522
1020,1021,Bertha,143.64001455410525,-38.49264305215303,9/12/2021 20:00,91.10345767,143.6911358,False,False,9/12/2021 5:55,-9.917222222,9/12/2021 20:41,-0.699444444,day,8,09-Dec-2021,86.74146201143593
1021,1022,Bertha,143.64070125651966,-38.492077953310684,9/12/2021 21:00,31.2123373,71.46289477,False,False,9/12/2021 5:55,-8.917222222,9/12/2021 20:41,0.300555556,night,20,09-Dec-2021,80.04776237143611
1022,1023,Bertha,143.64068976207255,-38.49279900995639,9/12/2021 22:00,59.42255464,121.3260334,False,False,9/12/2021 5:55,-7.917222222,9/12/2021 20:41,1.300555556,night,18,09-Dec-2021,38.199657016915786
1023,1024,Bertha,143.64008797246618,-38.49229901738544,10/12/2021 0:00,81.05553652,126.5035061,False,False,10/12/2021 5:55,-5.918055556,10/12/2021 20:42,-20.71305556,night,8,10-Dec-2021,589.8677682536888
1024,1025,Bertha,143.6466256849165,-38.49094403568563,10/12/2021 1:00,511.1034729,448.6802987,False,False,10/12/2021 5:55,-4.918055556,10/12/2021 20:42,-19.71305556,night,10,10-Dec-2021,89.11548413019354
1025,1026,Bertha,143.6468173410349,-38.49173257814034,10/12/2021 2:00,515.4343896,440.8653772,False,False,10/12/2021 5:55,-3.918055556,10/12/2021 20:42,-18.71305556,night,9,10-Dec-2021,252.12862542091656
1026,1027,Bertha,143.64108323056544,-38.49230359401314,10/12/2021 4:00,11.49826074,89.16881096,False,False,10/12/2021 5:55,-1.918055556,10/12/2021 20:42,-16.71305556,night,15,10-Dec-2021,14.93642927152418
1027,1028,Bertha,143.64095937156034,-38.49239648842656,10/12/2021 5:00,13.0,98.79325672,False,False,10/12/2021 5:55,-0.918055556,10/12/2021 20:42,-15.71305556,night,13,10-Dec-2021,10.697289301388999
1028,1029,Bertha,143.6410819374223,-38.49239372285163,10/12/2021 6:00,59.14930262,93.63828897,False,False,10/12/2021 5:55,0.081944444,10/12/2021 20:42,-14.71305556,day,14,10-Dec-2021,7.322077817878249
1029,1030,Bertha,143.64103185424253,-38.49234079314756,10/12/2021 7:00,141.0625393,114.2264454,False,False,10/12/2021 5:55,1.081944444,10/12/2021 20:42,-13.71305556,day,13,10-Dec-2021,53.99899156103121
1030,1031,Bertha,143.64072027479395,-38.48748243971085,11/12/2021 17:00,461.2741159,619.8333875,False,False,11/12/2021 5:55,11.08027778,11/12/2021 20:43,-3.726388889,day,1,11-Dec-2021,14.523418358111211
1031,1032,Bertha,143.64001955480876,-38.490174207901596,12/12/2021 14:00,184.9955675,401.4644117,False,False,12/12/2021 5:55,8.078055556,12/12/2021 20:44,-6.739444444,day,1,12-Dec-2021,15.614497026737663
1032,1033,Bertha,143.64233224607102,-38.490374301279495,13/12/2021 3:00,136.0,367.4110709,False,False,13/12/2021 5:55,-2.925,13/12/2021 20:45,-17.75194444,night,2,13-Dec-2021,300.5415025365925
1033,1034,Bertha,143.64562161240823,-38.489570191193046,13/12/2021 4:00,297.6284429,535.7093592,False,False,13/12/2021 5:55,-1.925,13/12/2021 20:45,-16.75194444,night,8,13-Dec-2021,219.29065802879884
1034,1035,Bertha,143.64605964355326,-38.49151545092864,13/12/2021 5:00,230.8,408.7404807,False,False,13/12/2021 5:55,-0.925,13/12/2021 20:45,-15.75194444,night,5,13-Dec-2021,150.85469435864928
1035,1036,Bertha,143.64367782951157,-38.49804743249971,13/12/2021 10:00,38.0,442.8840088,False,False,13/12/2021 5:55,4.075,13/12/2021 20:45,-10.75194444,day,5,13-Dec-2021,9.293331913018276
1036,1037,Bertha,143.6435984701133,-38.498103284751245,13/12/2021 11:00,45.66004818,456.2993756,False,False,13/12/2021 5:55,5.075,13/12/2021 20:45,-9.751944444,day,5,13-Dec-2021,13.889267870641177
1037,1038,Bertha,143.64365032230515,-38.49798498413832,13/12/2021 12:00,7.368174808,454.3351525,False,False,13/12/2021 5:55,6.075,13/12/2021 20:45,-8.751944444,day,6,13-Dec-2021,10.111277339917928
1038,1039,Bertha,143.64373625319172,-38.49804611282622,13/12/2021 13:00,7.0,478.0768319,False,False,13/12/2021 5:55,7.075,13/12/2021 20:45,-7.751944444,day,6,13-Dec-2021,19.273632789193318
1039,1040,Bertha,143.64422320360507,-38.49769273420512,13/12/2021 16:00,57.72945522,455.1206987,False,False,13/12/2021 5:55,10.075,13/12/2021 20:45,-4.751944444,day,15,13-Dec-2021,36.96654446203038
1040,1041,Bertha,143.64475806105673,-38.497176091890935,13/12/2021 18:00,125.8634578,411.8835266,False,False,13/12/2021 5:55,-11.925,13/12/2021 20:45,-2.751944444,day,12,13-Dec-2021,47.906799878036864
1041,1042,Bertha,143.64282404297313,-38.497994634841504,13/12/2021 22:00,99.71965704,549.1302709,False,False,13/12/2021 5:55,-7.925,13/12/2021 20:45,1.248055556,night,6,13-Dec-2021,46.30065038529169
1042,1043,Bertha,143.64264115913417,-38.49838619241295,13/12/2021 23:00,190.5178207,604.7116761,False,False,13/12/2021 5:55,-6.925,13/12/2021 20:45,2.248055556,night,1,13-Dec-2021,138.07447842478604
1043,1044,Bertha,143.64242431369826,-38.495904339970416,14/12/2021 1:00,199.5,376.2813201,False,False,14/12/2021 5:55,-4.928333333,14/12/2021 20:45,-19.76388889,night,3,14-Dec-2021,837.5342471066932
1044,1045,Bertha,143.64866077376587,-38.49016819477949,15/12/2021 1:00,244.1512032,436.4044235,False,False,15/12/2021 5:55,-4.932222222,15/12/2021 20:46,-19.77555556,night,12,15-Dec-2021,21.95191741342954
1045,1046,Bertha,143.64792356655698,-38.490040715368245,15/12/2021 4:00,180.2,307.7784101,False,False,15/12/2021 5:55,-1.932222222,15/12/2021 20:46,-16.77555556,night,7,15-Dec-2021,45.60848004261217
1046,1047,Bertha,143.64817059954305,-38.48924225030755,15/12/2021 6:00,204.4198865,297.8434059,False,False,15/12/2021 5:55,0.067777778,15/12/2021 20:46,-14.77555556,day,28,15-Dec-2021,268.9356674701125
1047,1048,Bertha,143.64577285778458,-38.4877197301626,15/12/2021 7:00,174.1902695,286.1289046,False,False,15/12/2021 5:55,1.067777778,15/12/2021 20:46,-13.77555556,day,5,15-Dec-2021,19.22845317500756
1048,1049,Bertha,143.6450963136422,-38.48727551245417,15/12/2021 11:00,76.93347776,278.6750124,False,False,15/12/2021 5:55,5.067777778,15/12/2021 20:46,-9.775555556,day,52,15-Dec-2021,7.867490148699291
1049,1050,Bertha,143.64431764673077,-38.48745528553006,15/12/2021 20:00,127.5233704,224.9955624,False,False,15/12/2021 5:55,-9.932222222,15/12/2021 20:46,-0.775555556,day,53,15-Dec-2021,2.3755778454673306
1050,1051,Bertha,143.64433077432625,-38.4876261783219,16/12/2021 4:00,59.5210887,151.7917269,False,False,16/12/2021 5:56,-1.936944444,16/12/2021 20:47,-16.78666667,night,50,16-Dec-2021,33.88179451112551
1051,1052,Bertha,143.6481686148313,-38.48615187896113,16/12/2021 15:00,326.0601785,298.8574361,False,False,16/12/2021 5:56,9.063055556,16/12/2021 20:47,-5.786666667,day,4,16-Dec-2021,336.79688414668453
1052,1053,Bertha,143.64432417607904,-38.48587839371044,16/12/2021 16:00,175.3087562,266.7345917,False,False,16/12/2021 5:56,10.06305556,16/12/2021 20:47,-4.786666667,day,3,16-Dec-2021,20.23527643521611
1053,1054,Bertha,143.64589960684683,-38.48745557613248,17/12/2021 3:00,122.0655562,58.09346777,False,False,17/12/2021 5:56,-2.942222222,17/12/2021 20:47,-17.79722222,night,6,17-Dec-2021,41.75870900030988
1054,1055,Bertha,143.64492203016633,-38.485738746464804,17/12/2021 8:00,193.574301,253.2894027,False,False,17/12/2021 5:56,2.057777778,17/12/2021 20:47,-12.79722222,day,6,17-Dec-2021,68.49609678255601
1055,1056,Bertha,143.64481887076604,-38.48758812059832,17/12/2021 11:00,18.36327857,81.01637876,False,False,17/12/2021 5:56,5.057777778,17/12/2021 20:47,-9.797222222,day,51,17-Dec-2021,57.34179385912071
1056,1057,Bertha,143.64426312737316,-38.48731235771341,17/12/2021 12:00,65.62202374,130.0210975,False,False,17/12/2021 5:56,6.057777778,17/12/2021 20:47,-8.797222222,day,48,17-Dec-2021,10.71402376703014
1057,1058,Bertha,143.64445331789375,-38.48756034005715,18/12/2021 15:00,46.39493507,58.12608471,False,False,18/12/2021 5:56,9.051944444,18/12/2021 20:48,-5.8075,day,56,18-Dec-2021,23.321401983746913
1058,1059,Bertha,143.6449593106624,-38.48707137914484,18/12/2021 18:00,45.0,82.60981367,False,False,18/12/2021 5:56,-11.94805556,18/12/2021 20:48,-2.8075,day,52,18-Dec-2021,94.93312845533664
1059,1060,Bertha,143.64691338287528,-38.48912652820722,18/12/2021 21:00,243.4403623,215.6373615,False,False,18/12/2021 5:56,-8.948055556,18/12/2021 20:48,0.1925,night,6,18-Dec-2021,28.290134184911384
1060,1061,Bertha,143.64508327638725,-38.48964542761967,19/12/2021 3:00,229.0147593,210.0897959,False,False,19/12/2021 5:57,-2.954444444,19/12/2021 20:49,-17.81722222,night,6,19-Dec-2021,141.27896456822108
1061,1062,Bertha,143.64660550325385,-38.4900795359543,19/12/2021 4:00,168.1991677,296.3715808,False,False,19/12/2021 5:57,-1.954444444,19/12/2021 20:49,-16.81722222,night,14,19-Dec-2021,407.0542371361603
1062,1063,Bertha,143.64432979308827,-38.486878373246604,19/12/2021 5:00,262.2472307,160.3426775,False,False,19/12/2021 5:57,-0.954444444,19/12/2021 20:49,-15.81722222,night,27,19-Dec-2021,67.25694713877705
1063,1064,Bertha,143.64302237591525,-38.487520580096835,19/12/2021 7:00,274.7072806,242.5976672,False,False,19/12/2021 5:57,1.045555556,19/12/2021 20:49,-13.81722222,day,4,19-Dec-2021,57.15428260407344
1064,1065,Bertha,143.65183683495624,-38.49093420608358,19/12/2021 22:00,596.9910301,591.8964421,False,False,19/12/2021 5:57,-7.954444444,19/12/2021 20:49,1.182777778,night,8,19-Dec-2021,130.05396138829585
1065,1066,Bertha,143.64603338371853,-38.48985821197653,20/12/2021 2:00,198.7909455,107.8158362,False,False,20/12/2021 5:57,-3.961388889,20/12/2021 20:49,-18.82638889,night,7,20-Dec-2021,29.38215135359378
1066,1067,Bertha,143.64539762509457,-38.48968337327528,20/12/2021 4:00,179.5702926,108.5936056,False,False,20/12/2021 5:57,-1.961388889,20/12/2021 20:49,-16.82638889,night,5,20-Dec-2021,35.55961976474011
1067,1068,Bertha,143.64461081155443,-38.487196383130346,20/12/2021 12:00,296.5370803,255.9990777,False,False,20/12/2021 5:57,6.038611111,20/12/2021 20:49,-8.826388889,day,49,20-Dec-2021,15.442506767873242
1068,1069,Bertha,143.64354209582592,-38.48768904289429,20/12/2021 19:00,248.4028985,293.1614882,False,False,20/12/2021 5:57,-10.96138889,20/12/2021 20:49,-1.826388889,day,10,20-Dec-2021,129.5769399552623
1069,1070,Bertha,143.65010852021993,-38.49041473338521,21/12/2021 0:00,302.6750898,371.994936,False,False,21/12/2021 5:58,-5.968888889,21/12/2021 20:50,-20.835,night,17,21-Dec-2021,33.629877757336594
1070,1071,Bertha,143.65065273806843,-38.49084389793175,21/12/2021 2:00,309.3025865,450.8210847,False,False,21/12/2021 5:58,-3.968888889,21/12/2021 20:50,-18.835,night,8,21-Dec-2021,228.47979941652548
1071,1072,Bertha,143.64979503877532,-38.48889914825145,21/12/2021 3:00,197.5328074,316.8433852,False,False,21/12/2021 5:58,-2.968888889,21/12/2021 20:50,-17.835,night,19,21-Dec-2021,42.76151479011554
1072,1073,Bertha,143.64477905456036,-38.48734575118745,21/12/2021 14:00,336.9677284,228.5878233,False,False,21/12/2021 5:58,8.031111111,21/12/2021 20:50,-6.835,day,47,21-Dec-2021,9.573045260018535
1073,1074,Bertha,143.64468072251464,-38.48738401284644,22/12/2021 14:00,28.36705836,296.7089418,False,False,22/12/2021 5:58,8.023055556,22/12/2021 20:50,-6.843055556,day,47,22-Dec-2021,20.55631600290236
1074,1075,Bertha,143.64401086588742,-38.48756132534599,22/12/2021 17:00,68.29560747,328.5940382,False,False,22/12/2021 5:58,11.02305556,22/12/2021 20:50,-3.843055556,day,32,22-Dec-2021,123.6210463932099
1075,1076,Bertha,143.64435654139595,-38.48648133039712,22/12/2021 18:00,291.828734,340.5439022,False,False,22/12/2021 5:58,-11.97694444,22/12/2021 20:50,-2.843055556,day,9,22-Dec-2021,131.6903779100793
1076,1077,Bertha,143.64475490031313,-38.487625605895666,22/12/2021 19:00,168.1219795,191.0777361,False,False,22/12/2021 5:58,-10.97694444,22/12/2021 20:50,-1.843055556,day,51,22-Dec-2021,165.43049826089486
1077,1078,Bertha,143.6465250408357,-38.49026155448347,22/12/2021 21:00,173.0028901,151.8317036,False,False,22/12/2021 5:58,-8.976944444,22/12/2021 20:50,0.156944444,night,11,22-Dec-2021,48.15682012365382
1078,1079,Bertha,143.64671109469353,-38.49155478153974,23/12/2021 0:00,468.1467825,272.1776214,False,False,23/12/2021 5:59,-5.985555556,23/12/2021 20:51,-20.85055556,night,10,23-Dec-2021,97.39165008064029
1079,1080,Bertha,143.6477668076539,-38.491269615711,23/12/2021 1:00,481.968889,288.8467226,False,False,23/12/2021 5:59,-4.985555556,23/12/2021 20:51,-19.85055556,night,6,23-Dec-2021,105.82833205696285
1080,1081,Bertha,143.64604554997803,-38.48874971168039,23/12/2021 4:00,166.2564585,86.19949124,False,False,23/12/2021 5:59,-1.985555556,23/12/2021 20:51,-16.85055556,night,2,23-Dec-2021,35.72376554036789
1081,1082,Bertha,143.64472804110778,-38.48751809318969,23/12/2021 9:00,178.66449,249.9612255,False,False,23/12/2021 5:59,3.014444444,23/12/2021 20:51,-11.85055556,day,51,23-Dec-2021,17.25826987385722
1082,1083,Bertha,143.64475680526914,-38.48736427384529,23/12/2021 10:00,190.5597019,235.2302264,False,False,23/12/2021 5:59,4.014444444,23/12/2021 20:51,-10.85055556,day,47,23-Dec-2021,13.035076801475412
1083,1084,Bertha,143.64462850730834,-38.48730410291066,23/12/2021 11:00,36.36495566,246.7049781,False,False,23/12/2021 5:59,5.014444444,23/12/2021 20:51,-9.850555556,day,47,23-Dec-2021,13.50247721227552
1084,1085,Bertha,143.64477494568675,-38.487264754334504,23/12/2021 12:00,38.0,300.3849014,False,False,23/12/2021 5:59,6.014444444,23/12/2021 20:51,-8.850555556,day,47,23-Dec-2021,10.329836347219679
1085,1086,Bertha,143.64438656953604,-38.487615907847434,23/12/2021 17:00,34.5775939,304.2509771,False,False,23/12/2021 5:59,11.01444444,23/12/2021 20:51,-3.850555556,day,52,23-Dec-2021,113.55271694344769
1086,1087,Bertha,143.6471593982931,-38.494436839006966,24/12/2021 0:00,810.5825066,530.1006103,False,False,24/12/2021 5:59,-5.994722222,24/12/2021 20:51,-20.85777778,night,2,24-Dec-2021,192.11166263293254
1087,1088,Bertha,143.6559571818417,-38.494778125949956,24/12/2021 4:00,1280.644369,998.4338627,False,False,24/12/2021 5:59,-1.994722222,24/12/2021 20:51,-16.85777778,night,5,24-Dec-2021,321.419665543063
1088,1089,Bertha,143.64465191604688,-38.48734862384342,25/12/2021 8:00,29.49847454,314.0897803,False,False,25/12/2021 6:00,1.995833333,25/12/2021 20:51,-12.86416667,day,47,25-Dec-2021,3.399132329681207
1089,1090,Bertha,143.64453508604555,-38.48735126345982,25/12/2021 11:00,16.3816971,418.5962813,False,False,25/12/2021 6:00,4.995833333,25/12/2021 20:51,-9.864166667,day,48,25-Dec-2021,7.048359045308947
1090,1091,Bertha,143.6452617431568,-38.48869534833935,26/12/2021 10:00,0.0,265.8621886,False,False,26/12/2021 6:00,3.985555556,26/12/2021 20:52,-10.87027778,day,3,26-Dec-2021,22.125056531506264
1091,1092,Bertha,143.64756800200723,-38.49131916260805,27/12/2021 2:00,31.1,206.3095939,False,False,27/12/2021 6:01,-4.025277778,27/12/2021 20:52,-18.87555556,night,8,27-Dec-2021,51.447561527857616
1092,1093,Bertha,143.64722528108214,-38.491696322620164,27/12/2021 3:00,41.0,240.4599723,False,False,27/12/2021 6:01,-3.025277778,27/12/2021 20:52,-17.87555556,night,9,27-Dec-2021,51.52085084819024
1093,1094,Bertha,143.64732685697953,-38.49215353300363,27/12/2021 4:00,273.1844798,344.940591,False,False,27/12/2021 6:01,-2.025277778,27/12/2021 20:52,-16.87555556,night,2,27-Dec-2021,35.118430775000284
1094,1095,Bertha,143.6446851746418,-38.48753708167421,27/12/2021 20:00,293.5789672,221.6024077,False,False,27/12/2021 6:01,-10.02527778,27/12/2021 20:52,-0.875555556,day,51,27-Dec-2021,237.98699434091336
1095,1096,Bertha,143.6544749736033,-38.495000959902335,28/12/2021 1:00,1120.396309,972.3514288,False,False,28/12/2021 6:02,-5.036388889,28/12/2021 20:52,-19.88027778,night,18,28-Dec-2021,98.99652770949045
1096,1097,Bertha,143.65453175697024,-38.49589165612667,28/12/2021 2:00,1191.800923,1019.979268,False,False,28/12/2021 6:02,-4.036388889,28/12/2021 20:52,-18.88027778,night,22,28-Dec-2021,332.99771329781856
1097,1098,Bertha,143.64264832044935,-38.48835794288262,28/12/2021 6:00,199.7600811,382.909364,False,False,28/12/2021 6:02,-0.036388889,28/12/2021 20:52,-14.88027778,night,2,28-Dec-2021,219.79778121883703
1098,1099,Bertha,143.6448327304376,-38.48737156825334,28/12/2021 7:00,33.19653596,330.436736,False,False,28/12/2021 6:02,0.963611111,28/12/2021 20:52,-13.88027778,day,48,28-Dec-2021,45.50058194641079
1099,1100,Bertha,143.6443274683269,-38.48747308357997,28/12/2021 8:00,14.3,401.670646,False,False,28/12/2021 6:02,1.963611111,28/12/2021 20:52,-12.88027778,day,55,28-Dec-2021,14.84511767235123
1100,1101,Bertha,143.6444925766761,-38.487505393299855,28/12/2021 9:00,14.84890568,400.2548486,False,False,28/12/2021 6:02,2.963611111,28/12/2021 20:52,-11.88027778,day,52,28-Dec-2021,131.43569962585372
1101,1102,Bertha,143.64422528258487,-38.48634013616518,28/12/2021 10:00,126.111419,531.1277444,False,False,28/12/2021 6:02,3.963611111,28/12/2021 20:52,-10.88027778,day,3,28-Dec-2021,67.08288958457953
1102,1103,Bertha,143.6441084181223,-38.48693743399317,28/12/2021 11:00,62.47207376,446.9093753,False,False,28/12/2021 6:02,4.963611111,28/12/2021 20:52,-9.880277778,day,19,28-Dec-2021,16.583046454401913
1103,1104,Bertha,143.64457829974384,-38.48668354958546,28/12/2021 14:00,91.55877893,384.2636162,False,False,28/12/2021 6:02,7.963611111,28/12/2021 20:52,-6.880277778,day,18,28-Dec-2021,215.29121177288698
1104,1105,Bertha,143.63852577510048,-38.492811772266236,28/12/2021 18:00,560.4964317,826.157896,False,False,28/12/2021 6:02,11.96361111,28/12/2021 20:52,-2.880277778,day,1,28-Dec-2021,247.25987767979106
1105,1106,Bertha,143.646873419954,-38.491542100885525,28/12/2021 21:00,184.7,248.0488335,False,False,28/12/2021 6:02,-9.036388889,28/12/2021 20:52,0.119722222,night,11,28-Dec-2021,420.7978138147997
1106,1107,Bertha,143.65505055883503,-38.49556454057605,28/12/2021 23:00,927.1946937,1012.091073,False,False,28/12/2021 6:02,-7.036388889,28/12/2021 20:52,2.119722222,night,26,28-Dec-2021,30.243114182137354
1107,1108,Bertha,143.6557258786817,-38.49544110000867,29/12/2021 1:00,930.4405193,982.4135738,False,False,29/12/2021 6:02,-5.048055556,29/12/2021 20:53,-19.88472222,night,31,29-Dec-2021,83.30228490038544
1108,1109,Bertha,143.65618908765012,-38.49609732404347,29/12/2021 2:00,1001.084916,1074.639897,False,False,29/12/2021 6:02,-4.048055556,29/12/2021 20:53,-18.88472222,night,16,29-Dec-2021,486.8126450222993
1109,1110,Bertha,143.64631176971668,-38.49201430850467,29/12/2021 4:00,51.0,296.065109,False,False,29/12/2021 6:02,-2.048055556,29/12/2021 20:53,-16.88472222,night,3,29-Dec-2021,201.66020791956714
1110,1111,Bertha,143.6426528755911,-38.48738476341068,29/12/2021 7:00,399.762442,443.3258215,False,False,29/12/2021 6:02,0.951944444,29/12/2021 20:53,-13.88472222,day,2,29-Dec-2021,87.05265606492154
1111,1112,Bertha,143.64548722222764,-38.48517636593063,29/12/2021 11:00,443.1286946,475.8170726,False,False,29/12/2021 6:02,4.951944444,29/12/2021 20:53,-9.884722222,day,6,29-Dec-2021,24.593960873492243
1112,1113,Bertha,143.64604731674436,-38.4852267757102,29/12/2021 13:00,423.9189191,459.7252295,False,False,29/12/2021 6:02,6.951944444,29/12/2021 20:53,-7.884722222,day,8,29-Dec-2021,7.451652223691283
1113,1114,Bertha,143.646008749371,-38.48542586680638,29/12/2021 16:00,209.0697491,443.7537902,False,False,29/12/2021 6:02,9.951944444,29/12/2021 20:53,-4.884722222,day,13,29-Dec-2021,18.48480833730701
1114,1115,Bertha,143.64708385660575,-38.48645572439025,30/12/2021 0:00,147.9163615,309.530747,False,False,30/12/2021 6:03,-6.060277778,30/12/2021 20:53,-20.88833333,night,10,30-Dec-2021,373.96783181948217
1115,1116,Bertha,143.65068024561327,-38.496159144736914,30/12/2021 3:00,1259.558351,820.4815193,False,False,30/12/2021 6:03,-3.060277778,30/12/2021 20:53,-17.88833333,night,18,30-Dec-2021,436.83979647136124
1116,1117,Bertha,143.65555398027863,-38.49525579161139,30/12/2021 4:00,1373.006351,1034.282133,False,False,30/12/2021 6:03,-2.060277778,30/12/2021 20:53,-16.88833333,night,26,30-Dec-2021,314.22560639212736
1117,1118,Bertha,143.6432885577501,-38.48489266814051,30/12/2021 9:00,233.9799991,480.8033004,False,False,30/12/2021 6:03,2.939722222,30/12/2021 20:53,-11.88833333,day,2,30-Dec-2021,37.76870866621392
1118,1119,Bertha,143.6440358959247,-38.48523618812498,30/12/2021 11:00,213.2748461,342.5908152,False,False,30/12/2021 6:03,4.939722222,30/12/2021 20:53,-9.888333333,day,1,30-Dec-2021,0.9999449700000236
1119,1120,Bertha,143.64403310477175,-38.48519120132417,30/12/2021 16:00,246.454864,337.9603975,False,False,30/12/2021 6:03,9.939722222,30/12/2021 20:53,-4.888333333,day,1,30-Dec-2021,44.68993040501601
1120,1121,Bertha,143.6450384998619,-38.487042559803356,30/12/2021 21:00,34.8832338,176.4309107,False,False,30/12/2021 6:03,-9.060277778,30/12/2021 20:53,0.111666667,night,50,30-Dec-2021,34.13348349560844
1121,1122,Bertha,143.64486168030737,-38.48731685431234,30/12/2021 22:00,35.00514248,226.4438721,False,False,30/12/2021 6:03,-8.060277778,30/12/2021 20:53,1.111666667,night,49,30-Dec-2021,203.95342667678915
1122,1123,Bertha,143.64491167650348,-38.489153757375036,30/12/2021 23:00,222.9076266,160.6651576,False,False,30/12/2021 6:03,-7.060277778,30/12/2021 20:53,2.111666667,night,1,30-Dec-2021,310.4792514272608
1123,1124,Bertha,143.64136375840937,-38.48893654579709,31/12/2021 0:00,327.8308863,488.1790619,False,False,31/12/2021 6:04,-6.072777778,31/12/2021 20:53,-20.89138889,night,1,31-Dec-2021,132.3986963273661
